"","004_Veh_1","004_Veh_2","006_Veh_1","006_Veh_2","007_Veh_1","007_Veh_2","008_Veh_1","008_Veh_2","C19_Veh_1","C19_Veh_2","22q001_Veh_1","22q001_Veh_2","22q002_Veh_1","22q002_Veh_2","22q003_Veh_1","22q003_Veh_2","22q005_Veh_1","22q005_Veh_2","1F3_Veh_1","1F3_Veh_2"
"TGFBR2",6.41852252705944,6.1436186265531,6.25640048731404,6.65525321506567,6.76003613886484,6.22682832239943,6.42050889770698,7.30708967628374,6.71686340849852,7.12024000255092,7.21539096414555,7.22102065456729,8.49764447081606,8.43481561849987,7.87914594422521,7.7734902869131,7.2786897729968,7.41388187070758,6.17135604693227,7.13677423055426
"TGFBR3",6.49531038714492,5.41527985887575,6.19733034730103,6.22917269643156,6.51290590012047,6.54725505090782,5.5683865123633,4.95058343638735,5.44459976868408,5.19786111959296,6.07369457685957,5.90092683265038,8.33130298550437,8.20610899890375,7.62805599117243,7.8512364145858,3.64892962067503,5.83756962966346,7.36062098132646,7.7855504993697
"TGFBR3L",4.7721452777364,5.99961270449127,6.29447254852714,6.20919528499088,4.90114366049478,5.00040139796203,6.10767658133788,5.71434893074509,5.82759861669184,5.45472768316271,4.36010180341565,3.58809687424536,4.21033684819976,3.30301016877059,4.09142347851668,3.10070212037968,5.56967440505352,5.41884452174765,4.3611488221955,4.5831942744561
"THBS1",9.4415834182063,9.31958317916147,8.80022050411735,8.55731561798908,9.31000855433162,9.43661362250928,9.41113006853425,9.36659214780651,9.18939783072248,9.2532640265363,9.05320388962467,9.01326224344625,11.7294028341725,11.7914198309898,9.61029548727067,9.77315300564354,9.7614903948548,10.0027829033073,11.213085503554,11.2097161725258
"THBS3",7.94384581402042,8.18344837259279,7.84263939562705,8.04158052422578,7.63412306994833,7.93387392442303,7.62651329156724,7.40148505573291,7.46718568012233,7.6953027653686,7.98288805397753,7.85305398074772,8.52326875814341,8.61415228014027,7.58408490046725,7.78285747403071,7.81325846337946,7.79525305013924,8.65744846337638,8.78715143387486
"THBS3-AS1",4.95969636878001,5.16667652224018,4.81852811140825,5.42567363909522,6.21430631751575,5.69632980852706,5.83336573314087,6.57634689262577,4.98776455608989,5.50096478586348,7.81475881241461,7.50315795215729,5.66816170886133,5.35492375861003,6.05380620801216,6.2106105263301,5.71655068696366,6.87628835985346,6.85682706169295,6.9920838451152
"THRB",6.81573589123852,6.48723457307952,7.34171482947483,8.04720584674671,7.61948502716989,7.6650671455738,8.21143599193752,7.90689418169076,8.1034099863094,8.02109454153617,10.1487662764114,10.1572045965706,8.632352317665,8.58669317758765,8.68033399333958,8.46838151128693,8.76926700997795,8.40175929740628,9.41988946334943,9.49136010400716
"THY1",10.54639927772,10.5831633885122,11.4013410402476,11.3612101964285,11.1665974032647,11.2275741754397,10.8445148529412,10.7557935851984,12.1134623428858,12.1000248751133,10.3645664114613,10.4431924387776,8.43255911823145,8.46930696515136,9.7659500272433,9.69470391909451,11.1710928324479,11.0316467244504,8.6879276172239,8.27370506372258
"TIE1",2.87477569532525,3.38836742604711,3.32640663994553,1.86157213442221,1.86157213442221,3.67783828327156,1.86157213442221,3.06437457072739,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,6.87964656313306,6.52086244265041,4.03160254707332,4.03904351983407,1.86157213442221,1.86157213442221,6.52364064214511,6.17522690196655
"TIGIT",5.08554315655169,5.48933488911274,3.96352338652661,5.52640277254781,5.81119492645638,4.78491927354906,5.77158330307356,6.6358643448436,6.27315756343142,5.86093943214616,5.82996623255064,5.90092683265038,1.86157213442221,2.90111450799947,4.25618809845582,3.56724027817978,5.00776085925828,4.16965793462352,3.51302525690774,3.28500520967277
"TIMP1",9.03987490142503,9.33711690200152,9.0173823616254,9.37027627814144,9.53915115670467,9.53772526434008,9.39336811781757,9.49786108867045,9.21449280859432,9.19856999002856,9.53346468971673,9.50691744040818,10.1656869848091,10.3310915488385,8.90936250459857,8.92693335192085,9.2610163628545,9.15203912798792,9.75712574654224,9.9231678291011
"TLCD2",6.99553604824108,6.76436456824493,6.8099129939103,6.41500746534742,7.3799538808862,7.43815293919293,7.30671550453052,7.72722785885962,7.71849011089001,7.63477426603099,9.92962312043994,9.92706793243015,8.29971426108733,8.50299275907577,8.03967104024992,7.93763932754171,6.88926343668783,7.38942128207951,8.52865193381828,8.41816686232771
"TLE6",5.72154524898149,5.33715489506661,6.00396154507564,5.65050711021906,5.08504767816349,5.14276274285788,6.95171420659849,7.56336516343501,7.34258768624496,7.89774568258354,6.21583701254649,6.27372646802614,4.76599554568624,4.6121626585724,5.16680405825579,5.02280229882498,5.49014567592735,5.60131882752222,4.09644007955176,4.96006915501144
"TLL2",6.21553636068266,6.70379527406801,6.47102793629326,6.65525321506567,6.67757443932213,6.44212969668478,6.55461415355757,6.71157483401755,7.05551757502568,7.26042456304793,6.19310281182576,6.85165743231734,7.58518469312085,7.49619188897527,7.50768137748717,7.63552792042202,6.13684628039379,5.80080743551954,7.31926569252332,7.64519239146294
"TM4SF1",3.67461448710858,4.32200057132343,4.14913775012395,4.24186526562923,3.60878899762957,4.12494195878435,3.74681550138637,3.51953307962705,4.18996339723093,4.03513239324356,2.66595318552612,1.86157213442221,6.53629061328371,6.63264181314887,7.25691785730267,7.15521858000145,3.27865183611889,4.16965793462352,5.5058561022093,5.92429131318015
"TM4SF18",1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,3.58809687424536,3.94267703214703,3.52868020585158,3.68201195479349,3.35824656727313,3.03322523226634,1.86157213442221,4.20868569117484,2.70506832160776
"TMC2",5.72154524898149,4.55129037283441,5.18914529876561,4.65940274117378,4.57000462146911,5.72658567233773,5.63938067277804,5.18338911429761,4.91866923199599,5.08047487813333,4.36010180341565,4.60246417432999,2.39273714744947,2.60441198318544,3.68201195479349,2.49525143261082,1.86157213442221,4.38999383179492,2.72038853136746,3.73385964809884
"TMC6",6.82765565581575,6.86459038702237,6.53599530215219,6.69883760099276,7.02745248250592,7.30473944411055,7.28485045170795,7.19293582802287,7.4309239908294,7.44803766464265,7.11030275961738,7.77803552805951,7.81007133910558,7.78749482465577,7.38205019351757,7.10380288970412,7.68598788762121,7.75753055837136,6.96808515918938,6.94792619584996
"TMCO4",4.43261312969497,4.4790567041923,5.01601104932861,4.46653230242374,5.35849940230062,5.4644157630403,4.38663075007015,5.63849283153175,6.12940397232884,5.14038721049737,4.51864410870397,3.11662558371532,3.46668943092628,1.86157213442221,3.59862692298264,3.90043410937111,4.44974305205275,5.36932069475716,2.72038853136746,2.88765331047169
"TMEM119",3.78437511717304,4.14422718478914,2.91863216150082,4.39570036609216,3.60878899762957,3.67783828327156,3.74681550138637,1.86157213442221,1.86157213442221,4.56911461578719,3.41509990436309,1.86157213442221,7.5926537486593,7.56161083432025,6.43070785963056,6.59841851899524,3.03322523226634,1.86157213442221,5.19965302314865,5.7632042758132
"TMEM121",8.4234991024711,8.31062447230643,9.35507880870877,9.03879135819431,8.79204668682343,9.09958247153535,8.14626005052272,8.11617806992006,9.7464384054542,9.37541049043778,7.22660802417018,7.40683139014468,7.43953220888599,7.45627605776424,6.58758737797622,6.67091623190433,7.3698771641705,6.80405880735878,8.08291877245074,7.71707870153086
"TMEM132C",8.33865770100265,7.73934159249013,1.86157213442221,3.33254814535126,3.60878899762957,1.86157213442221,7.48986948449658,7.90689418169076,8.1034099863094,8.31909119727532,8.1918181330569,8.096320126661,9.45067512253531,9.61174243127369,9.34652132504888,9.32490422088894,7.54638546370016,7.50777328868607,9.5721851387987,9.59393952512827
"TMEM150C",10.2371964886055,10.1061064892414,11.0171798056551,11.0008237192327,10.8109735070933,10.9711876966973,10.3700985847427,10.3819914769795,10.727946345428,10.7167418705468,9.82287218020414,9.55825010601365,8.22239797814498,7.96578346420964,8.95418015739792,9.00703206510674,10.106079381106,10.4318269324,8.7200467092372,8.54206660733772
"TMEM182",8.24407563790024,8.44145404707272,7.7770543049054,8.26077175260679,7.83119709257483,8.1325135589661,8.68599253027591,8.43341152467783,8.82985331715859,8.85389261772795,8.82514517749837,8.88956149887315,9.12218463620827,9.39247722711384,8.88138441473706,8.83988268072725,8.48318752693019,8.43797663647542,8.2175899875828,8.15580127193823
"TMEM275",4.61279758994096,3.69426224034053,1.86157213442221,3.33254814535126,3.3147488418031,3.53574072195886,5.83336573314087,5.2360499009024,6.71686340849852,5.9632691616857,3.9727979075148,4.06409171354199,1.86157213442221,1.86157213442221,3.18864798551498,2.75080785178246,4.686012743572,3.74955777499077,1.86157213442221,1.86157213442221
"TMEM72-AS1",7.09748492722549,6.89199000213711,5.9572048679478,5.89566153308602,6.49695743202065,5.89579577518773,6.5727906043967,6.28550068612181,6.21737119494043,6.41192002017578,5.73854077897953,4.51052600980811,3.39139425964253,4.35120481154355,5.05547203884556,3.90043410937111,6.5024254077462,6.58442371438674,3.97373236338144,4.73231111166015
"TMPRSS7",2.58521987078089,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,3.06437457072739,1.86157213442221,1.86157213442221,2.98530713906366,1.86157213442221,3.46668943092628,2.60441198318544,4.44848377016531,4.10318682121178,1.86157213442221,1.86157213442221,3.51302525690774,3.28500520967277
"TNC",15.3273648309186,15.3524361808261,14.9712966199947,15.0222729821516,15.8064752489476,15.818480873258,14.3051337186866,14.2845414914335,13.3512332327146,13.3066462168238,13.7256221855657,13.8465790359919,12.8026987687814,12.9141525887158,12.4133063380452,12.3320617290262,14.5729944677648,14.552440176778,12.9709097963283,13.0945900817215
"TNFAIP6",2.87477569532525,3.38836742604711,3.14283125623236,4.0680323050675,4.36892002290067,4.12494195878435,4.10528171436251,4.74652777827346,4.06368984628689,4.16029012081877,1.86157213442221,4.60246417432999,4.98923092703732,5.30143385415214,4.57675795859662,5.28500574246468,3.79840333882671,1.86157213442221,4.80822150195179,4.50212191486928
"TNFRSF10D",9.54977860110253,9.80682311544652,9.03712333629157,8.91813153935321,7.93532435454802,8.03360303091546,7.6608655441995,8.25534738778116,6.67610228591071,6.91487269121354,5.97045106676022,5.71153019180173,5.61017057334169,6.12145633116409,6.60726899232513,6.34339870000652,8.15829167405484,7.94539915815693,6.07503841601925,5.46045240696618
"TNFRSF12A",7.31622772846651,7.95589810745632,7.35076183011226,7.54924851480371,7.71896120430911,7.73340746333186,7.0968486860821,7.35506002468334,7.58186530846669,8.09783020349,8.45275537302091,8.48033217577118,9.04672313573403,9.14263322001092,8.35079378111283,8.04663288907005,7.63175803925649,7.61714138760914,8.640765893906,8.26773412948204
"TNFRSF1A",9.82244066950876,10.0510118064776,10.2776607099233,10.147480659739,10.1960107992606,10.2266729473139,9.76296866687176,9.69237136732087,9.9796936734488,9.88865897209642,10.7956084656513,10.7483496379245,10.6469870546035,10.6861999660256,9.99488905942574,10.1896098249939,9.88829725079988,9.85882848628586,10.6173915897545,10.6476059806257
"TNNC1",2.87477569532525,4.61991766844835,3.85972039955905,4.77448665462784,2.90989998402738,3.80516031746851,4.38663075007015,4.50726680681734,4.41153332609551,4.95241770944533,2.98530713906366,4.60246417432999,9.60724021708313,9.64051294193064,8.09988502612793,8.27950018725273,4.88779384495772,4.89476800251528,7.37798775913979,6.81491729115743
"TNNC2",5.40719315242019,4.4790567041923,3.32640663994553,3.97168220304271,3.3147488418031,3.37419724610262,3.74681550138637,3.06437457072739,3.37668643389383,4.88372670280201,3.41509990436309,3.58809687424536,12.3061873207883,12.1929780352772,10.6236375908044,10.6142584603787,3.79840333882671,3.10394180280492,9.76374405871249,9.91364084867458
"TNNI1",6.17873046410815,6.25348327949542,5.85884838508069,5.65050711021906,5.39358927965539,5.39057520130745,6.89508872699562,6.49295448618496,7.82477213093009,8.26021434648351,5.01631789106694,4.19038085985497,11.8671839367779,11.7954230144298,10.3501906951637,10.3875072368372,6.26138432817148,6.47230946441699,9.20490343504244,8.99477428706028
"TNNI2",4.86906227909469,3.69426224034053,2.91863216150082,1.86157213442221,2.90989998402738,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,3.56398685329445,1.86157213442221,1.86157213442221,11.2013621141239,10.9656181295208,8.59184407198956,8.64310235532981,1.86157213442221,1.86157213442221,8.99780082476764,8.5907070040119
"TNNT3",5.46974917506917,5.89488752265652,1.86157213442221,3.33254814535126,5.58769023745483,4.30173181492375,2.99941009711087,1.86157213442221,1.86157213442221,3.56398685329445,1.86157213442221,1.86157213442221,11.798626730614,11.8860599638189,11.0092768523957,11.0471870918248,1.86157213442221,1.86157213442221,9.65045821324916,9.63857507056376
"TNR",11.9605517919644,11.9788497402598,13.0821872598592,13.0835175132811,12.4192299160549,12.5381516275926,11.8858875556987,11.8108639421833,11.6996887753223,11.7336019524718,11.2364637102447,11.1856370752882,8.62508847856047,8.38467353429735,10.5538209205121,10.5471498038559,11.9369934803919,12.1335812052025,8.5944872638011,9.16664628239888
"TP63",3.41985288955845,3.38836742604711,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,4.20578015978969,3.06437457072739,1.86157213442221,4.16029012081877,2.98530713906366,1.86157213442221,6.2449789701186,6.24867360662333,5.65933720761365,6.10976521311975,5.31636879341449,3.5714863399811,3.41583627319122,4.83449875463577
"TPBG",9.64706625568395,9.33212897488598,9.32556954027439,9.3725181480988,8.48002275318363,8.30707662015521,8.95868172216828,8.9054018430582,10.0825781529132,10.112252647753,9.48059918131459,9.35715071005582,10.8003540700178,10.8132490624019,11.2902805443556,11.2955604721021,8.74818655523919,8.60124820454219,11.094277823404,10.9646580787929
"TPH1",4.82144480845323,3.69426224034053,5.3433747452728,4.53387326011404,4.21614641891803,3.18543597593119,4.75542602561085,4.21713341493848,4.68818477401018,5.45472768316271,6.44470375881791,5.53956889500035,5.66816170886133,5.65370637411541,6.46348285581742,6.72055151301605,4.61166897849242,4.48802554404552,4.73696745382971,4.27549174146441
"TPM1",10.8255902082725,10.7946439760188,10.7716613561714,10.7905831023438,10.3830619030316,10.5167474567263,11.0568553218116,11.0118489245922,11.0471439655664,11.1913155598238,11.1105080103525,11.1618652426975,11.6803149250178,11.6489115936876,11.4084148960267,11.4386963441998,10.9265862166122,11.0087552289344,10.9771930877989,10.965119320094
"TPM2",7.15536170459084,7.41058877825618,5.98077387558797,6.62544584595837,6.71939578158573,6.70700623237421,5.49367137937642,5.18338911429761,4.7693221073915,5.14038721049737,3.9727979075148,5.90092683265038,13.7914090053591,13.7642444301488,12.6354990681491,12.709475224622,5.91193763099014,5.51300153293152,11.3366018858546,11.2770186681635
"TPTEP1",3.26775956974976,1.86157213442221,3.32640663994553,1.86157213442221,3.3147488418031,2.95450546723471,1.86157213442221,4.32090973308547,1.86157213442221,1.86157213442221,3.85502608701872,4.41197602682689,5.48659636137938,5.22682318797564,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,4.62272567276316,4.3239498151106
"TRABD2B",4.36685755497776,4.91981247610572,3.62234802965016,4.39570036609216,3.8447798442035,5.49994710978949,2.99941009711087,3.06437457072739,4.06368984628689,4.56911461578719,5.99696733146833,5.39544920884605,5.58026662990829,5.26461948975973,5.90241461472429,5.91845629062025,1.86157213442221,5.15188506851949,5.95640711686898,5.60086680012679
"TRDN",4.49534211215218,2.96516589599035,5.30636172088726,3.75421263746753,5.12750066609822,2.95450546723471,5.19610418474747,5.67692444058627,4.18996339723093,4.95241770944533,4.08074766773452,3.92433513697872,8.68220006541192,8.76059089126901,8.47634856786896,9.05032813249291,4.686012743572,4.74605306469801,7.36643318929713,7.14982557386527
"TRGC2",2.58521987078089,2.96516589599035,1.86157213442221,1.86157213442221,2.61081991024498,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,3.58809687424536,1.86157213442221,1.86157213442221,3.05639652546326,3.56724027817978,3.03322523226634,4.74605306469801,1.86157213442221,3.80657858468221
"TRH",10.2865612777166,10.3290222426664,10.0509359916567,10.1592148345814,8.79204668682343,8.72014601707705,9.75106323788319,10.018766509719,11.520847073508,11.3177860603375,9.388774734907,9.49818156416255,11.6649027167209,11.6427033370191,11.1582759846917,11.1579418830514,8.76087175992858,9.22639557131452,11.9311569989415,11.821371477329
